StartDate,EndDate,ResponseId,Appliances-Score,Appliances-Text,Appliances-Text_Negative,Appliances-Text_Neutral,Appliances-Text_Positive,Appliances_label,City,Age,Gender,Education,NCCS categorization,Occupation,Household Income,Marrital Status,Household Ages,Household Volume,product,price,range,availability,reviews,servicing,brand,experience
06-10-22 9:22,06-10-22 9:33,R_3O0ujP2D7COpVQl,8.0,I GAVE ACCORDING TO ITS CUSTOMER SERVICE,0.139200032,0.792553008,0.068246909,Neutral,New Delhi NCR,26-30,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Single (includes divorced/ widowed), no kids ",,,,,,,,neutral,,
06-10-22 9:24,06-10-22 9:33,R_7PTzcS5ACtAqVdD,,,0.0,0.528188825,0.0,,Hyderabad,31-35,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Executive-Middle/ Senior management,5-10 Lacs,"Married, with kid(s)",10-15 years old,,,,,,,,,
06-10-22 9:25,06-10-22 9:33,R_3Jhfw0fDQM5n4vX,,,0.0,0.528188825,0.0,,Chennai,26-30,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Middle/ Senior management,30-35 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,,
06-10-22 9:21,06-10-22 9:33,R_8oJGEDYRQ1pgoUx,,,0.0,0.528188825,0.0,,Kochi,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,5-10 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,,
06-10-22 9:25,06-10-22 9:33,R_2dipqvals2YalEg,5.0,I don't like Godrej products,0.962416947,0.034751907,0.002831163,Negative,Ahmedabad,26-30,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Junior/ Supervisory,5-10 Lacs,"Married, no kids ",,,,,,,,,,
06-10-22 9:19,06-10-22 9:34,R_1mLgPkmleoyBUj7,,,0.0,0.528188825,0.0,,New Delhi NCR,26-30,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Personal computer/ Laptop",Importer or Trader,5-10 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old",,,,,,,,,
06-10-22 9:23,06-10-22 9:35,R_2SJGb1tbFhN86DR,8.0,I like their service,0.007320828,0.07166227,0.921016872,Positive,New Delhi NCR,22-25,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Other occupations,Below 5 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,,
06-10-22 9:28,06-10-22 9:36,R_2y7cKdetO20XbwF,,,0.0,0.528188825,0.0,,New Delhi NCR,22-25,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Shop or Store Owner,30-35 Lacs,"Single (includes divorced/ widowed), no kids ",,,,,,,,,,
06-10-22 9:22,06-10-22 9:36,R_bIxxGOcHF4GGKlz,10.0,Because Godrej give us very good service ,0.003664247,0.063379757,0.93295604,Positive,Lucknow,26-30,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,Above 35 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,,
06-10-22 9:29,06-10-22 9:36,R_22yn4oeSTijOkvs,,,0.0,0.528188825,0.0,,New Delhi NCR,18-21,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Washing machine,Personal computer/ Laptop",Shop or Store Owner,5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,,,,,,,,,
06-10-22 9:22,06-10-22 9:36,R_3mkuWaUGLwFcgsT,,,0.0,0.528188825,0.0,,Bangalore,36-40,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",5-10 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,,
06-10-22 9:21,06-10-22 9:37,R_1F8qgXxU0E2Fa5P,,,0.0,0.528188825,0.0,,Hyderabad,31-35,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,30-35 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,,
06-10-22 9:15,06-10-22 9:37,R_1INkiqwkjPtpjXN,,,0.0,0.528188825,0.0,,Bangalore,26-30,Male,SSC / HSC,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Shop or Store Owner,Below 5 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,,
06-10-22 9:24,06-10-22 9:38,R_24rdf8lS1rVP871,,,0.0,0.528188825,0.0,,Hyderabad,36-40,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Homemaker (non-gender sensitive),,"Married, with kid(s)","Below 10 years old,10-15 years old",,,,,,,,,
06-10-22 9:10,06-10-22 9:38,R_2EnNVTbnbz1Wmzk,,,0.0,0.528188825,0.0,,Chennai,26-30,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",Executive-Middle/ Senior management,5-10 Lacs,"Married, no kids ",,,,,,,,,,
06-10-22 9:27,06-10-22 9:38,R_1LRL5A4USgAh1qi,,,0.0,0.528188825,0.0,,Pune,26-30,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",10-15 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,,
06-10-22 9:22,06-10-22 9:39,R_1l3lrq3HZPN1NOF,7.0,"Godrej Group is rated 4.0 out of 5, based on 5.0k reviews by employees on AmbitionBox. Godrej Group is known for Job Security which is rated at the top and given a rating of 4.1. However, Career growth is rated the lowest at 3.3 and can be improved.",0.154672742,0.613824785,0.231502429,Neutral,Bangalore,31-35,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,20-25 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,neutral,,,neutral
06-10-22 9:24,06-10-22 9:39,R_2S99yvAQy6nPmgl,8.0,Because it has long lasting products and it has good customer service ,0.00521744,0.078615479,0.91616708,Positive,New Delhi NCR,22-25,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Car/ Jeep/ Van,Air Conditioner",Executive-Junior/ Supervisory,20-25 Lacs,"Single (includes divorced/ widowed), no kids ",,,positive,,,,,positive,,
06-10-22 9:26,06-10-22 9:39,R_qECqmaJN0Wk1ueJ,,,0.0,0.528188825,0.0,,Hyderabad,46-50,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,25-30 Lacs,"Married, with kid(s)",Above 20 years old,,,,,,,,,
06-10-22 9:25,06-10-22 9:39,R_2f2IYwEnSIjNG8c,,,0.0,0.528188825,0.0,,New Delhi NCR,31-35,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,5-10 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,,
06-10-22 9:29,06-10-22 9:39,R_3MF0g6GjyYnS1z6,5.0,Godrej is a renowned brand,0.025640905,0.665501535,0.30885762,Neutral,Mumbai,22-25,Male,SSC / HSC,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",Shop or Store Owner,5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,,,,,,,,neutral,
06-10-22 9:14,06-10-22 9:40,R_3kM1fDRT3U6VM4z,9.0,"Product range is not that wide
",0.356726795,0.597813308,0.0454599,Neutral,Kolkata,46-50,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Married, with kid(s)",16-20 years old,,,,,,,,,
06-10-22 9:29,06-10-22 9:40,R_z7H6MfAG6hYe3jH,7.0,I know about it ,0.247702539,0.65104872,0.101248778,Neutral,New Delhi NCR,26-30,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Executive-Middle/ Senior management,10-15 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,,
06-10-22 9:20,06-10-22 9:40,R_31Yh5zTTAH6QYJT,,,0.0,0.528188825,0.0,,Bangalore,36-40,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Junior/ Supervisory,15-20 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old",,,,,,,,,
06-10-22 9:30,06-10-22 9:40,R_7WZOVFSvWYlSD3b,10.0,It's a good brand and trustworthy brand,0.00276941,0.068981357,0.92824924,Positive,New Delhi NCR,31-35,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,15-20 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,positive,
06-10-22 9:29,06-10-22 9:41,R_3dJQuj4mC4cK1fo,5.0,Because it gave me an average opinion on using that products,0.368969381,0.590812266,0.040218417,Neutral,New Delhi NCR,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Junior/ Supervisory,25-30 Lacs,"Single (includes divorced/ widowed), no kids ",,,,,,,,,,
06-10-22 9:24,06-10-22 9:41,R_1QlKmVg0WKifXjo,10.0,its well known Brand we are using from childhood ,0.22119756,0.730128884,0.048673544,Neutral,Ahmedabad,41-45,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Middle/ Senior management,5-10 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,neutral,
06-10-22 9:16,06-10-22 9:41,R_2PiNeYdy6DI6lEc,,,0.0,0.528188825,0.0,,Kochi,22-25,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,,,,,,,,,
06-10-22 9:28,06-10-22 9:41,R_3qIMDtZB7lgnS7E,10.0,Good products ,0.010819026,0.147330105,0.841850877,Positive,Mumbai,26-30,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,5-10 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,,
06-10-22 9:29,06-10-22 9:42,R_1mVgpUDWXowQ5tm,9.0,Very good product ,0.004989494,0.043192796,0.951817691,Positive,Kochi,22-25,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Personal computer/ Laptop",Executive-Middle/ Senior management,Below 5 Lacs,"Married, no kids ",,,,,,,,,,
06-10-22 9:30,06-10-22 9:42,R_1M69WamVNLrVLzV,10.0,its a trusted brand from long and it always proves,0.004675564,0.145672053,0.84965241,Positive,Hyderabad,26-30,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,positive,
06-10-22 9:32,06-10-22 9:42,R_2fkEHdbgU7oXTJx,10.0,because its a good brand ,0.007791451,0.134538934,0.857669652,Positive,Hyderabad,26-30,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Personal computer/ Laptop",Executive-Middle/ Senior management,5-10 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,positive,
06-10-22 9:26,06-10-22 9:42,R_3Ga0cQxGIQFjpM6,10.0,,0.0,0.528188825,0.0,,Mumbai,26-30,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Personal computer/ Laptop,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",Below 5 Lacs,"Married, no kids ",,,,,,,,,,
06-10-22 9:13,06-10-22 9:43,R_2YGt86iRSGeREqO,4.0,"Good material,long lasting,easy to use,
Comfortable ",0.003349729,0.067903861,0.928746343,Positive,New Delhi NCR,18-21,Male,Some College (Incl Diploma) but not Grad ,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Personal computer/ Laptop",Student,,"Single (includes divorced/ widowed), no kids ",,,positive,,,,,,,
06-10-22 9:23,06-10-22 9:43,R_3LhWnc8P37wDK3O,,,0.0,0.528188825,0.0,,Mumbai,26-30,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Business owner or Industrialist with 1-49 employees,10-15 Lacs,"Single (includes divorced/ widowed), no kids ",,,,,,,,,,
06-10-22 9:12,06-10-22 9:43,R_b8fNuDYsEy5M0ZH,10.0,This brand look is great and very very nice design model . comfort my home alliance ,0.0014908,0.011927133,0.986582041,Positive,New Delhi NCR,22-25,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",15-20 Lacs,"Married, with kid(s)",Above 20 years old,,positive,,,,,,positive,
06-10-22 9:37,06-10-22 9:44,R_3nOuYa4xLVOlXTv,,,0.0,0.528188825,0.0,,Chennai,46-50,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Married, with kid(s)",10-15 years old,,,,,,,,,
06-10-22 9:36,06-10-22 9:44,R_27O0A8eiVAHhZWl,10.0,Because i like the product,0.014958716,0.179338798,0.805702448,Positive,Mumbai,18-21,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator",Shop or Store Owner,20-25 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,,
06-10-22 9:31,06-10-22 9:44,R_PRFEZgfZ2dDYZLX,9.0,The brand has numbers of products and items. ,0.038270179,0.850172401,0.111557342,Neutral,Hyderabad,22-25,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Junior/ Supervisory,20-25 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,neutral,
06-10-22 9:32,06-10-22 9:45,R_Ampk33a02a3y38B,8.0,Good quality,0.029416468,0.325990796,0.644592762,Neutral,Chennai,46-50,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,Below 5 Lacs,"Married, with kid(s)",16-20 years old,,neutral,,,,,,,
06-10-22 9:07,06-10-22 9:45,R_1oyZFXQGNciC1BO,,,0.0,0.528188825,0.0,,Chennai,26-30,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Personal computer/ Laptop,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,,
06-10-22 9:21,06-10-22 9:46,R_2SoaELvz9eu3g2D,,,0.0,0.528188825,0.0,,New Delhi NCR,31-35,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Junior/ Supervisory,5-10 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,,
06-10-22 9:39,06-10-22 9:46,R_2EfY2xbTL1j0rpi,,,0.0,0.528188825,0.0,,Mumbai,18-21,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Shop or Store Owner,5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,,,,,,,,,
06-10-22 9:44,06-10-22 9:48,R_1hHhPQFKxbP2MzL,10.0,It has wider products,0.024547681,0.720054328,0.255397946,Neutral,Chennai,18-21,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Middle/ Senior management,Below 5 Lacs,"Single (includes divorced/ widowed), no kids ",,,,,,,,,,
06-10-22 9:22,06-10-22 9:49,R_3MzH3yOCy8BnibS,10.0,Godrej is old and gold brand products always satisfied ,0.07463342,0.567616344,0.357750177,Neutral,New Delhi NCR,31-35,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Executive-Junior/ Supervisory,5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,,,,,,,,neutral,
06-10-22 9:42,06-10-22 9:50,R_1Hir5VVigPS7hI7,,,0.0,0.528188825,0.0,,Kolkata,41-45,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Middle/ Senior management,15-20 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old",,,,,,,,,
06-10-22 9:43,06-10-22 9:50,R_3KBbZmeOB5Nwb9t,6.0,It has average durability ,0.63418901,0.333474249,0.032336738,Negative,New Delhi NCR,26-30,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,,
06-10-22 9:29,06-10-22 9:50,R_pxXIeOd52V9ozGp,7.0,Had experience with that. ,0.351349235,0.611568272,0.037082493,Neutral,New Delhi NCR,31-35,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",10-15 Lacs,"Single (includes divorced/ widowed), no kids ",,,,,,,,,,neutral
06-10-22 9:40,06-10-22 9:51,R_RqTj2o5uM2MvWfL,8.0,,0.0,0.528188825,0.0,,Chennai,36-40,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Homemaker (non-gender sensitive),,"Married, with kid(s)",10-15 years old,,,,,,,,,
06-10-22 9:30,06-10-22 9:52,R_2lvkzd6DOGXASXf,10.0,Because it had wide range of home appliances that had good quality.,0.006349423,0.137172222,0.856478393,Positive,Mumbai,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Business owner or Industrialist with 1-49 employees,15-20 Lacs,"Married, with kid(s)",Below 10 years old,,positive,,,,,,,
06-10-22 9:22,06-10-22 9:52,R_1EcdyTtmrBWwtzC,7.0,It is very good quality ,0.00521469,0.053777538,0.941007733,Positive,Hyderabad,22-25,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,30-35 Lacs,"Married, with kid(s)",Below 10 years old,,positive,,,,,,,
06-10-22 9:43,06-10-22 9:53,R_271zQRSz3AZFcBI,,,0.0,0.528188825,0.0,,Kolkata,26-30,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,20-25 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,,
06-10-22 9:46,06-10-22 9:54,R_129MbKv522ychlI,,,0.0,0.528188825,0.0,,Kochi,22-25,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Personal computer/ Laptop,Car/ Jeep/ Van",Business owner or Industrialist with 1-49 employees,Below 5 Lacs,"Single (includes divorced/ widowed), no kids ",,,,,,,,,,
06-10-22 9:45,06-10-22 9:54,R_eb8GETB7d4qA3fj,9.0,Because of godrej is allways a good brand ,0.003524295,0.085936084,0.910539687,Positive,Kolkata,31-35,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Shop or Store Owner,5-10 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,positive,
06-10-22 9:48,06-10-22 9:55,R_D30aZRh30kf3NIZ,,,0.0,0.528188825,0.0,,Kochi,31-35,Female,Some College (Incl Diploma) but not Grad ,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Business owner or Industrialist with 1-49 employees,20-25 Lacs,"Single (includes divorced/ widowed), with kid(s)",16-20 years old,,,,,,,,,
06-10-22 9:46,06-10-22 9:55,R_33lREoNpPeuz1IP,10.0,Good brand ,0.015908513,0.220144168,0.763947368,Positive,Kolkata,26-30,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",Executive-Middle/ Senior management,Below 5 Lacs,"Single (includes divorced/ widowed), no kids ",,,,,,,,,positive,
06-10-22 9:36,06-10-22 9:55,R_11gUzPqB4FMvCbO,,,0.0,0.528188825,0.0,,Mumbai,41-45,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",10-15 Lacs,"Married, with kid(s)","10-15 years old,16-20 years old",,,,,,,,,
06-10-22 9:36,06-10-22 9:56,R_3ENnfZzmIrgGsf7,,,0.0,0.528188825,0.0,,New Delhi NCR,26-30,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,,
